,City_x,State,Quality of Life Index,Purchasing Power Index,Safety Index,Health Care Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Country Code,pop_thou,avg_5_yr_growth_thou,Percent Fertile,chrstpct,judpct,islmpct,budpct,zorpct,hinpct,sikhpct,shntpct,bahpct,taopct,jainpct,conpct,synpct,anmpct,nonpct,othrpct,sumpct,Country,City_y,AvgTemperature,pct_lt_sec,pct_some_sec,pct_some_ter
76,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Macedonia,Skopje,54.00780356179161,,,
77,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Myanmar (Burma),None,71.5116770990717,,,
78,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,North Korea,None,48.21019857543733,,,
79,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Russia,Moscow,41.92599827325716,,,
80,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Russia,Yerevan,53.69699318040915,,,
81,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Serbia-Montenegro,None,42.396761015465394,,,
82,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,South Korea,Seoul,52.87797323548456,,,
83,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Syria,None,62.80611980572022,,,
84,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Taiwan,Taipei,69.33387653788029,,,
85,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Tanzania,None,65.30484079173841,,,
86,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,The Netherlands,Amsterdam,50.818076840060336,,,
87,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Venezuela,Caracas,78.326011872639,,,
88,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Vietnam,Hanoi,74.7373192315993,,,
89,Brno,None,149.26055555555556,71.01777777777778,70.58722222222222,69.85722222222222,49.19111111111111,11.167777777777777,27.073333333333338,44.513888888888886,,391.0,6.0,,,,,,,,,,,,,,,,,,,Yugoslavia,Belgrade,54.03284049212184,,,
90,Brussels,None,137.68333333333334,95.72,47.62222222222223,76.50333333333332,85.03666666666668,6.696111111111112,30.443333333333335,65.7227777777778,BEL,,,44.703075087838016,1.384,0.0056,0.1,0.006,0.0,0.0007,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.0593,0.0,Belgium,Brussels,51.057047269587684,0.08,0.33,0.355
91,Bucharest,None,91.90222222222222,49.95722222222222,70.55944444444442,53.07888888888889,43.40111111111112,11.814444444444447,39.2511111111111,79.79166666666667,ROU,,,47.32502514434918,,,,,,,,,,,,,,,,,,Romania,Bucharest,52.36450464062177,0.060000000000000005,0.545,0.14
92,Budapest,None,110.72277777777778,52.249444444444435,62.476666666666674,51.24944444444444,49.07055555555556,12.347222222222221,36.48222222222222,55.99611111111111,HUN,1725.0,-9.0,47.33175731106926,1.3473,0.0022,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716,0.0532,0.0,Hungary,Budapest,51.099061083531026,0.025,0.585,0.14500000000000002
93,Buenos Aires,None,97.74611111111112,53.32555555555555,39.15555555555556,73.67277777777777,55.00833333333335,17.3,47.28944444444445,60.854444444444454,ARG,15106.0,854.0,50.227099694628784,1.7029999999999998,0.0136,0.0302,0.0004,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0007,0.12,0.0055,0.0,Argentina,Buenos Aires,62.304899633067144,0.25,0.33,0.135
94,Buffalo, NY,185.96,105.56,55.33,76.98,73.58500000000001,1.7399999999999998,22.17,25.02,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
95,Bursa,None,171.39615384615385,57.28538461538461,77.17846153846153,80.94615384615386,38.62076923076923,5.283846153846154,36.92076923076924,35.03076923076923,TUR,1904.0,252.0,52.97410301253288,0.0083,0.0004,1.9716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0048,0.0,Turkey,Ankara,50.90390675588181,0.43,0.265,0.10500000000000001
96,Bursa,None,171.39615384615385,57.28538461538461,77.17846153846153,80.94615384615386,38.62076923076923,5.283846153846154,36.92076923076924,35.03076923076923,TUR,1904.0,252.0,52.97410301253288,0.0083,0.0004,1.9716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0048,0.0,Turkey,Istanbul,59.452913878696116,0.43,0.265,0.10500000000000001
97,Cairo,None,48.972222222222214,26.67388888888889,46.681666666666665,48.46500000000001,33.80277777777778,11.91777777777778,54.44555555555556,97.31666666666666,EGY,,,51.11363877135327,0.2424,0.0,1.7286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0045,0.0,Egypt,Cairo,71.95347507014904,0.25,0.41500000000000004,0.15000000000000002
98,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Calgary,39.38388732394368,0.035,0.355,0.545
99,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Edmonton,38.78062466197947,0.035,0.355,0.545
100,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Halifax,43.825658357977666,0.035,0.355,0.545
101,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Montreal,45.22026956065097,0.035,0.355,0.545
102,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Ottawa,43.94288128432612,0.035,0.355,0.545
103,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Quebec City,39.6192768483542,0.035,0.355,0.545
104,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Regina,36.81293977984024,0.035,0.355,0.545
105,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Toronto,47.59833826221671,0.035,0.355,0.545
106,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Vancouver,50.37682016617379,0.035,0.355,0.545
107,Calgary,None,186.67277777777775,127.97055555555555,67.67944444444444,72.96055555555557,80.5377777777778,4.887222222222222,37.845555555555556,24.743333333333332,CAN,1330.0,136.0,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Winnipeg,37.56397690466138,0.035,0.355,0.545
108,Cambridge,None,169.9725,74.8925,74.0875,73.3425,73.585,11.377500000000001,32.352500000000006,32.862500000000004,GBR,,,45.680610662694775,,,,,,,,,,,,,,,,,,United Kingdom,Belfast,49.648305633498744,0.20500000000000002,0.38,0.28
109,Cambridge,None,169.9725,74.8925,74.0875,73.3425,73.585,11.377500000000001,32.352500000000006,32.862500000000004,GBR,,,45.680610662694775,,,,,,,,,,,,,,,,,,United Kingdom,London,52.36522771422388,0.20500000000000002,0.38,0.28
110,Campinas,None,128.376,40.208,32.94000000000001,61.56,40.730000000000004,11.307999999999998,30.154000000000003,46.943999999999996,BRA,386.0,18.0,54.59654890159675,1.7646,0.0012,0.0004,0.0026,0.0,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0002,0.023,0.085,0.0063,0.0,Brazil,Brasilia,70.36527088279735,0.195,0.305,0.10500000000000001
111,Campinas,None,128.376,40.208,32.94000000000001,61.56,40.730000000000004,11.307999999999998,30.154000000000003,46.943999999999996,BRA,386.0,18.0,54.59654890159675,1.7646,0.0012,0.0004,0.0026,0.0,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0002,0.023,0.085,0.0063,0.0,Brazil,Rio de Janeiro,73.19683756071244,0.195,0.305,0.10500000000000001
112,Campinas,None,128.376,40.208,32.94000000000001,61.56,40.730000000000004,11.307999999999998,30.154000000000003,46.943999999999996,BRA,386.0,18.0,54.59654890159675,1.7646,0.0012,0.0004,0.0026,0.0,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0002,0.023,0.085,0.0063,0.0,Brazil,Sao Paulo,66.8327973235487,0.195,0.305,0.10500000000000001
113,Campinas,None,128.376,40.208,32.94000000000001,61.56,40.730000000000004,11.307999999999998,30.154000000000003,46.943999999999996,BRA,3031.0,234.0,54.59654890159675,1.7646,0.0012,0.0004,0.0026,0.0,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0002,0.023,0.085,0.0063,0.0,Brazil,Brasilia,70.36527088279735,0.195,0.305,0.10500000000000001
114,Campinas,None,128.376,40.208,32.94000000000001,61.56,40.730000000000004,11.307999999999998,30.154000000000003,46.943999999999996,BRA,3031.0,234.0,54.59654890159675,1.7646,0.0012,0.0004,0.0026,0.0,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0002,0.023,0.085,0.0063,0.0,Brazil,Rio de Janeiro,73.19683756071244,0.195,0.305,0.10500000000000001
115,Campinas,None,128.376,40.208,32.94000000000001,61.56,40.730000000000004,11.307999999999998,30.154000000000003,46.943999999999996,BRA,3031.0,234.0,54.59654890159675,1.7646,0.0012,0.0004,0.0026,0.0,0.0,0.0,0.0008,0.0002,0.0,0.0,0.0,0.0002,0.023,0.085,0.0063,0.0,Brazil,Sao Paulo,66.8327973235487,0.195,0.305,0.10500000000000001
116,Canberra,None,226.20705882352945,133.80470588235295,73.95294117647057,81.56352941176472,85.56058823529413,5.491176470588235,20.39294117647059,12.471764705882352,AUS,424.0,37.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Brisbane,68.07249082667806,0.07500000000000001,0.44,0.33
117,Canberra,None,226.20705882352945,133.80470588235295,73.95294117647057,81.56352941176472,85.56058823529413,5.491176470588235,20.39294117647059,12.471764705882352,AUS,424.0,37.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Canberra,55.57968918627248,0.07500000000000001,0.44,0.33
118,Canberra,None,226.20705882352945,133.80470588235295,73.95294117647057,81.56352941176472,85.56058823529413,5.491176470588235,20.39294117647059,12.471764705882352,AUS,424.0,37.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Melbourne,64.71940427368841,0.07500000000000001,0.44,0.33
119,Canberra,None,226.20705882352945,133.80470588235295,73.95294117647057,81.56352941176472,85.56058823529413,5.491176470588235,20.39294117647059,12.471764705882352,AUS,424.0,37.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Perth,62.25062594431242,0.07500000000000001,0.44,0.33
120,Canberra,None,226.20705882352945,133.80470588235295,73.95294117647057,81.56352941176472,85.56058823529413,5.491176470588235,20.39294117647059,12.471764705882352,AUS,424.0,37.0,47.94035927121619,1.46,0.002,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.0673,0.0,Australia,Sydney,57.54925534211086,0.07500000000000001,0.44,0.33
121,Cape Town,None,154.77117647058822,90.14882352941177,28.782941176470587,72.49235294117646,44.014117647058825,6.168823529411766,43.53411764705883,36.49823529411765,ZAF,3621.0,278.0,54.858526037294126,,,,,,,,,,,,,,,,,,South Africa,Cape Town,61.94041657673188,0.10500000000000001,0.385,0.045
122,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Bolivia,None,44.86714871573494,,,
123,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Czech Republic,Prague,47.60325922728247,,,
124,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Equador,None,73.72174616878895,,,
125,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Equador,Quito,42.43536351165968,,,
126,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Ivory Coast,None,75.1399525145691,,,
127,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Laos,None,79.96746168789109,,,
128,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Macedonia,Skopje,54.00780356179161,,,
129,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Myanmar (Burma),None,71.5116770990717,,,
130,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,North Korea,None,48.21019857543733,,,
131,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Russia,Moscow,41.92599827325716,,,
132,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Russia,Yerevan,53.69699318040915,,,
133,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Serbia-Montenegro,None,42.396761015465394,,,
134,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,South Korea,Seoul,52.87797323548456,,,
135,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Syria,None,62.80611980572022,,,
136,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Taiwan,Taipei,69.33387653788029,,,
137,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Tanzania,None,65.30484079173841,,,
138,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,The Netherlands,Amsterdam,50.818076840060336,,,
139,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Venezuela,Caracas,78.326011872639,,,
140,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Vietnam,Hanoi,74.7373192315993,,,
141,Caracas,None,-3.1514285714285717,8.424285714285713,15.87142857142857,40.14499999999999,62.96928571428572,122.72285714285715,40.21142857142856,75.32142857142857,,,,,,,,,,,,,,,,,,,,,,Yugoslavia,Belgrade,54.03284049212184,,,
142,Casablanca,None,86.47333333333331,30.206666666666667,44.82666666666666,44.64666666666667,38.20666666666667,15.736666666666666,48.06,82.48,MAR,,,52.17432275726537,,,,,,,,,,,,,,,,,,Morocco,None,62.7334556442909,0.365,0.16999999999999998,0.07500000000000001
143,Charlotte, NC,192.97333333333333,134.83333333333334,55.968333333333334,74.175,74.08666666666666,2.625,36.303333333333335,27.668333333333333,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
144,Chennai,None,93.57277777777777,67.59166666666668,58.80555555555556,69.93444444444444,26.85888888888889,13.81388888888889,45.480555555555554,78.98833333333333,IND,9884.0,1305.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,None,81.53172890135951,0.28500000000000003,0.26,0.095
145,Chennai,None,93.57277777777777,67.59166666666668,58.80555555555556,69.93444444444444,26.85888888888889,13.81388888888889,45.480555555555554,78.98833333333333,IND,9884.0,1305.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,None,78.87181092164924,0.28500000000000003,0.26,0.095
146,Chennai,None,93.57277777777777,67.59166666666668,58.80555555555556,69.93444444444444,26.85888888888889,13.81388888888889,45.480555555555554,78.98833333333333,IND,9884.0,1305.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,Chennai,82.84702136844402,0.28500000000000003,0.26,0.095
147,Chennai,None,93.57277777777777,67.59166666666668,58.80555555555556,69.93444444444444,26.85888888888889,13.81388888888889,45.480555555555554,78.98833333333333,IND,9884.0,1305.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,Delhi,75.79885590933651,0.28500000000000003,0.26,0.095
148,Chiang Mai,None,119.64333333333332,31.996666666666666,74.02833333333332,85.235,45.55833333333334,16.343333333333337,27.46166666666667,76.73,THA,,,51.43420648674161,,,,,,,,,,,,,,,,,,Thailand,Bangkok,72.46408588158758,0.24,0.19,0.14
149,Chicago, IL,158.96499999999997,120.65875,36.92125,65.57625,80.93,3.5668749999999996,40.22187500000002,39.139375,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
150,Chisinau,None,89.05666666666666,28.97666666666667,53.03666666666667,51.39666666666667,30.88,15.666666666666666,29.150000000000002,61.586666666666666,,,,,,,,,,,,,,,,,,,,,,Bolivia,None,44.86714871573494,,,
151,Chisinau,None,89.05666666666666,28.97666666666667,53.03666666666667,51.39666666666667,30.88,15.666666666666666,29.150000000000002,61.586666666666666,,,,,,,,,,,,,,,,,,,,,,Czech Republic,Prague,47.60325922728247,,,
152,Chisinau,None,89.05666666666666,28.97666666666667,53.03666666666667,51.39666666666667,30.88,15.666666666666666,29.150000000000002,61.586666666666666,,,,,,,,,,,,,,,,,,,,,,Equador,None,73.72174616878895,,,
153,Chisinau,None,89.05666666666666,28.97666666666667,53.03666666666667,51.39666666666667,30.88,15.666666666666666,29.150000000000002,61.586666666666666,,,,,,,,,,,,,,,,,,,,,,Equador,Quito,42.43536351165968,,,
